#node	identifier	category	term ID	term description
WNT3A	9606.ENSP00000284523	GO Process	GO:0007420	Brain development
WNT3A	9606.ENSP00000284523	GO Process	GO:0007423	Sensory organ development
WNT3A	9606.ENSP00000284523	GO Process	GO:0007498	Mesoderm development
WNT3A	9606.ENSP00000284523	GO Process	GO:0007507	Heart development
WNT3A	9606.ENSP00000284523	GO Process	GO:0007517	Muscle organ development
WNT3A	9606.ENSP00000284523	GO Process	GO:0007519	Skeletal muscle tissue development
WNT3A	9606.ENSP00000284523	GO Process	GO:0007596	Blood coagulation
WNT3A	9606.ENSP00000284523	GO Process	GO:0007599	Hemostasis
WNT3A	9606.ENSP00000284523	GO Process	GO:0008104	Protein localization
WNT3A	9606.ENSP00000284523	GO Process	GO:0008152	Metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0008283	Cell population proliferation
WNT3A	9606.ENSP00000284523	GO Process	GO:0008284	Positive regulation of cell population proliferation
WNT3A	9606.ENSP00000284523	GO Process	GO:0008361	Regulation of cell size
WNT3A	9606.ENSP00000284523	GO Process	GO:0009058	Biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0009059	Macromolecule biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0009605	Response to external stimulus
WNT3A	9606.ENSP00000284523	GO Process	GO:0009611	Response to wounding
WNT3A	9606.ENSP00000284523	GO Process	GO:0009653	Anatomical structure morphogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0009790	Embryo development
WNT3A	9606.ENSP00000284523	GO Process	GO:0009792	Embryo development ending in birth or egg hatching
WNT3A	9606.ENSP00000284523	GO Process	GO:0009799	Specification of symmetry
WNT3A	9606.ENSP00000284523	GO Process	GO:0009855	Determination of bilateral symmetry
WNT3A	9606.ENSP00000284523	GO Process	GO:0009887	Animal organ morphogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0009888	Tissue development
WNT3A	9606.ENSP00000284523	GO Process	GO:0009889	Regulation of biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0009891	Positive regulation of biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0009893	Positive regulation of metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0009952	Anterior/posterior pattern specification
WNT3A	9606.ENSP00000284523	GO Process	GO:0009953	Dorsal/ventral pattern formation
WNT3A	9606.ENSP00000284523	GO Process	GO:0009966	Regulation of signal transduction
WNT3A	9606.ENSP00000284523	GO Process	GO:0009967	Positive regulation of signal transduction
WNT3A	9606.ENSP00000284523	GO Process	GO:0009987	Cellular process
WNT3A	9606.ENSP00000284523	GO Process	GO:0009996	Negative regulation of cell fate specification
WNT3A	9606.ENSP00000284523	GO Process	GO:0009997	Negative regulation of cardioblast cell fate specification
WNT3A	9606.ENSP00000284523	GO Process	GO:0010033	Response to organic substance
WNT3A	9606.ENSP00000284523	GO Process	GO:0010387	COP9 signalosome assembly
WNT3A	9606.ENSP00000284523	GO Process	GO:0010453	Regulation of cell fate commitment
WNT3A	9606.ENSP00000284523	GO Process	GO:0010454	Negative regulation of cell fate commitment
WNT3A	9606.ENSP00000284523	GO Process	GO:0010455	Positive regulation of cell fate commitment
WNT3A	9606.ENSP00000284523	GO Process	GO:0010467	Gene expression
WNT3A	9606.ENSP00000284523	GO Process	GO:0010468	Regulation of gene expression
WNT3A	9606.ENSP00000284523	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0010562	Positive regulation of phosphorus metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0010628	Positive regulation of gene expression
WNT3A	9606.ENSP00000284523	GO Process	GO:0010646	Regulation of cell communication
WNT3A	9606.ENSP00000284523	GO Process	GO:0010647	Positive regulation of cell communication
WNT3A	9606.ENSP00000284523	GO Process	GO:0010720	Positive regulation of cell development
WNT3A	9606.ENSP00000284523	GO Process	GO:0010721	Negative regulation of cell development
WNT3A	9606.ENSP00000284523	GO Process	GO:0010941	Regulation of cell death
WNT3A	9606.ENSP00000284523	GO Process	GO:0010950	Positive regulation of endopeptidase activity
WNT3A	9606.ENSP00000284523	GO Process	GO:0010952	Positive regulation of peptidase activity
WNT3A	9606.ENSP00000284523	GO Process	GO:0010975	Regulation of neuron projection development
WNT3A	9606.ENSP00000284523	GO Process	GO:0010977	Negative regulation of neuron projection development
WNT3A	9606.ENSP00000284523	GO Process	GO:0014706	Striated muscle tissue development
WNT3A	9606.ENSP00000284523	GO Process	GO:0016043	Cellular component organization
WNT3A	9606.ENSP00000284523	GO Process	GO:0016055	Wnt signaling pathway
WNT3A	9606.ENSP00000284523	GO Process	GO:0016070	RNA metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0016192	Vesicle-mediated transport
WNT3A	9606.ENSP00000284523	GO Process	GO:0017145	Stem cell division
WNT3A	9606.ENSP00000284523	GO Process	GO:0018130	Heterocycle biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0019220	Regulation of phosphate metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0019222	Regulation of metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0019438	Aromatic compound biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0021510	Spinal cord development
WNT3A	9606.ENSP00000284523	GO Process	GO:0021515	Cell differentiation in spinal cord
WNT3A	9606.ENSP00000284523	GO Process	GO:0021516	Dorsal spinal cord development
WNT3A	9606.ENSP00000284523	GO Process	GO:0021527	Spinal cord association neuron differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0021532	Neural tube patterning
WNT3A	9606.ENSP00000284523	GO Process	GO:0021537	Telencephalon development
WNT3A	9606.ENSP00000284523	GO Process	GO:0021543	Pallium development
WNT3A	9606.ENSP00000284523	GO Process	GO:0021761	Limbic system development
WNT3A	9606.ENSP00000284523	GO Process	GO:0021766	Hippocampus development
WNT3A	9606.ENSP00000284523	GO Process	GO:0021846	Cell proliferation in forebrain
WNT3A	9606.ENSP00000284523	GO Process	GO:0021872	Forebrain generation of neurons
WNT3A	9606.ENSP00000284523	GO Process	GO:0021873	Forebrain neuroblast division
WNT3A	9606.ENSP00000284523	GO Process	GO:0021874	Wnt signaling pathway involved in forebrain neuroblast division
WNT3A	9606.ENSP00000284523	GO Process	GO:0021904	Dorsal/ventral neural tube patterning
WNT3A	9606.ENSP00000284523	GO Process	GO:0021915	Neural tube development
WNT3A	9606.ENSP00000284523	GO Process	GO:0021953	Central nervous system neuron differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0022008	Neurogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0022407	Regulation of cell-cell adhesion
WNT3A	9606.ENSP00000284523	GO Process	GO:0022409	Positive regulation of cell-cell adhesion
WNT3A	9606.ENSP00000284523	GO Process	GO:0022603	Regulation of anatomical structure morphogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0022607	Cellular component assembly
WNT3A	9606.ENSP00000284523	GO Process	GO:0023051	Regulation of signaling
WNT3A	9606.ENSP00000284523	GO Process	GO:0023052	Signaling
WNT3A	9606.ENSP00000284523	GO Process	GO:0023056	Positive regulation of signaling
WNT3A	9606.ENSP00000284523	GO Process	GO:0030001	Metal ion transport
WNT3A	9606.ENSP00000284523	GO Process	GO:0030030	Cell projection organization
WNT3A	9606.ENSP00000284523	GO Process	GO:0030097	Hemopoiesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0030100	Regulation of endocytosis
WNT3A	9606.ENSP00000284523	GO Process	GO:0030111	Regulation of Wnt signaling pathway
WNT3A	9606.ENSP00000284523	GO Process	GO:0030154	Cell differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0030155	Regulation of cell adhesion
WNT3A	9606.ENSP00000284523	GO Process	GO:0030162	Regulation of proteolysis
WNT3A	9606.ENSP00000284523	GO Process	GO:0030168	Platelet activation
WNT3A	9606.ENSP00000284523	GO Process	GO:0030177	Positive regulation of Wnt signaling pathway
WNT3A	9606.ENSP00000284523	GO Process	GO:0030182	Neuron differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0030198	Extracellular matrix organization
WNT3A	9606.ENSP00000284523	GO Process	GO:0030307	Positive regulation of cell growth
WNT3A	9606.ENSP00000284523	GO Process	GO:0030308	Negative regulation of cell growth
WNT3A	9606.ENSP00000284523	GO Process	GO:0030516	Regulation of axon extension
WNT3A	9606.ENSP00000284523	GO Process	GO:0030517	Negative regulation of axon extension
WNT3A	9606.ENSP00000284523	GO Process	GO:0030879	Mammary gland development
WNT3A	9606.ENSP00000284523	GO Process	GO:0030888	Regulation of B cell proliferation
WNT3A	9606.ENSP00000284523	GO Process	GO:0030890	Positive regulation of B cell proliferation
WNT3A	9606.ENSP00000284523	GO Process	GO:0030900	Forebrain development
WNT3A	9606.ENSP00000284523	GO Process	GO:0030901	Midbrain development
WNT3A	9606.ENSP00000284523	GO Process	GO:0031175	Neuron projection development
WNT3A	9606.ENSP00000284523	GO Process	GO:0031323	Regulation of cellular metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0031325	Positive regulation of cellular metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0031326	Regulation of cellular biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0031344	Regulation of cell projection organization
WNT3A	9606.ENSP00000284523	GO Process	GO:0031345	Negative regulation of cell projection organization
WNT3A	9606.ENSP00000284523	GO Process	GO:0031346	Positive regulation of cell projection organization
WNT3A	9606.ENSP00000284523	GO Process	GO:0031399	Regulation of protein modification process
WNT3A	9606.ENSP00000284523	GO Process	GO:0031401	Positive regulation of protein modification process
WNT3A	9606.ENSP00000284523	GO Process	GO:0032092	Positive regulation of protein binding
WNT3A	9606.ENSP00000284523	GO Process	GO:0032101	Regulation of response to external stimulus
WNT3A	9606.ENSP00000284523	GO Process	GO:0032102	Negative regulation of response to external stimulus
WNT3A	9606.ENSP00000284523	GO Process	GO:0032501	Multicellular organismal process
WNT3A	9606.ENSP00000284523	GO Process	GO:0032502	Developmental process
WNT3A	9606.ENSP00000284523	GO Process	GO:0032526	Response to retinoic acid
WNT3A	9606.ENSP00000284523	GO Process	GO:0032535	Regulation of cellular component size
WNT3A	9606.ENSP00000284523	GO Process	GO:0032774	RNA biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0032879	Regulation of localization
WNT3A	9606.ENSP00000284523	GO Process	GO:0032880	Regulation of protein localization
WNT3A	9606.ENSP00000284523	GO Process	GO:0032886	Regulation of microtubule-based process
WNT3A	9606.ENSP00000284523	GO Process	GO:0032943	Mononuclear cell proliferation
WNT3A	9606.ENSP00000284523	GO Process	GO:0032944	Regulation of mononuclear cell proliferation
WNT3A	9606.ENSP00000284523	GO Process	GO:0032946	Positive regulation of mononuclear cell proliferation
WNT3A	9606.ENSP00000284523	GO Process	GO:0032989	Cellular component morphogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0032990	Cell part morphogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0033036	Macromolecule localization
WNT3A	9606.ENSP00000284523	GO Process	GO:0033043	Regulation of organelle organization
WNT3A	9606.ENSP00000284523	GO Process	GO:0033135	Regulation of peptidyl-serine phosphorylation
WNT3A	9606.ENSP00000284523	GO Process	GO:0033138	Positive regulation of peptidyl-serine phosphorylation
WNT3A	9606.ENSP00000284523	GO Process	GO:0033278	Cell proliferation in midbrain
WNT3A	9606.ENSP00000284523	GO Process	GO:0033674	Positive regulation of kinase activity
WNT3A	9606.ENSP00000284523	GO Process	GO:0033993	Response to lipid
WNT3A	9606.ENSP00000284523	GO Process	GO:0034109	Homotypic cell-cell adhesion
WNT3A	9606.ENSP00000284523	GO Process	GO:0034220	Ion transmembrane transport
WNT3A	9606.ENSP00000284523	GO Process	GO:0034329	Cell junction assembly
WNT3A	9606.ENSP00000284523	GO Process	GO:0034330	Cell junction organization
WNT3A	9606.ENSP00000284523	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0034654	Nucleobase-containing compound biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0035050	Embryonic heart tube development
WNT3A	9606.ENSP00000284523	GO Process	GO:0035051	Cardiocyte differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0035239	Tube morphogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0035282	Segmentation
WNT3A	9606.ENSP00000284523	GO Process	GO:0035295	Tube development
WNT3A	9606.ENSP00000284523	GO Process	GO:0035914	Skeletal muscle cell differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0036342	Post-anal tail morphogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0036465	Synaptic vesicle recycling
WNT3A	9606.ENSP00000284523	GO Process	GO:0040007	Growth
WNT3A	9606.ENSP00000284523	GO Process	GO:0040008	Regulation of growth
WNT3A	9606.ENSP00000284523	GO Process	GO:0040011	Locomotion
WNT3A	9606.ENSP00000284523	GO Process	GO:0040012	Regulation of locomotion
WNT3A	9606.ENSP00000284523	GO Process	GO:0040013	Negative regulation of locomotion
WNT3A	9606.ENSP00000284523	GO Process	GO:0040019	Positive regulation of embryonic development
WNT3A	9606.ENSP00000284523	GO Process	GO:0042060	Wound healing
WNT3A	9606.ENSP00000284523	GO Process	GO:0042100	B cell proliferation
WNT3A	9606.ENSP00000284523	GO Process	GO:0042113	B cell activation
WNT3A	9606.ENSP00000284523	GO Process	GO:0042127	Regulation of cell population proliferation
WNT3A	9606.ENSP00000284523	GO Process	GO:0042221	Response to chemical
WNT3A	9606.ENSP00000284523	GO Process	GO:0042325	Regulation of phosphorylation
WNT3A	9606.ENSP00000284523	GO Process	GO:0042327	Positive regulation of phosphorylation
WNT3A	9606.ENSP00000284523	GO Process	GO:0042330	Taxis
WNT3A	9606.ENSP00000284523	GO Process	GO:0042471	Ear morphogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0042472	Inner ear morphogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0042659	Regulation of cell fate specification
WNT3A	9606.ENSP00000284523	GO Process	GO:0042660	Positive regulation of cell fate specification
WNT3A	9606.ENSP00000284523	GO Process	GO:0042661	Regulation of mesodermal cell fate specification
WNT3A	9606.ENSP00000284523	GO Process	GO:0042686	Regulation of cardioblast cell fate specification
WNT3A	9606.ENSP00000284523	GO Process	GO:0042692	Muscle cell differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0042693	Muscle cell fate commitment
WNT3A	9606.ENSP00000284523	GO Process	GO:0043009	Chordate embryonic development
WNT3A	9606.ENSP00000284523	GO Process	GO:0043062	Extracellular structure organization
WNT3A	9606.ENSP00000284523	GO Process	GO:0043085	Positive regulation of catalytic activity
WNT3A	9606.ENSP00000284523	GO Process	GO:0043170	Macromolecule metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0043280	Positive regulation of cysteine-type endopeptidase activity involved in apoptotic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0043281	Regulation of cysteine-type endopeptidase activity involved in apoptotic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0043393	Regulation of protein binding
WNT3A	9606.ENSP00000284523	GO Process	GO:0043549	Regulation of kinase activity
WNT3A	9606.ENSP00000284523	GO Process	GO:0043583	Ear development
WNT3A	9606.ENSP00000284523	GO Process	GO:0043933	Protein-containing complex organization
WNT3A	9606.ENSP00000284523	GO Process	GO:0044085	Cellular component biogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0044087	Regulation of cellular component biogenesis
WNT3A	9606.ENSP00000284523	GO Process	GO:0044093	Positive regulation of molecular function
WNT3A	9606.ENSP00000284523	GO Process	GO:0044237	Cellular metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0044238	Primary metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0044249	Cellular biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0045165	Cell fate commitment
WNT3A	9606.ENSP00000284523	GO Process	GO:0045229	External encapsulating structure organization
WNT3A	9606.ENSP00000284523	GO Process	GO:0045321	Leukocyte activation
WNT3A	9606.ENSP00000284523	GO Process	GO:0045444	Fat cell differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0045445	Myoblast differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0045595	Regulation of cell differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0045596	Negative regulation of cell differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0045597	Positive regulation of cell differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0045598	Regulation of fat cell differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0045599	Negative regulation of fat cell differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0045664	Regulation of neuron differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0045665	Negative regulation of neuron differentiation
WNT3A	9606.ENSP00000284523	GO Process	GO:0045785	Positive regulation of cell adhesion
WNT3A	9606.ENSP00000284523	GO Process	GO:0045807	Positive regulation of endocytosis
WNT3A	9606.ENSP00000284523	GO Process	GO:0045859	Regulation of protein kinase activity
WNT3A	9606.ENSP00000284523	GO Process	GO:0045860	Positive regulation of protein kinase activity
WNT3A	9606.ENSP00000284523	GO Process	GO:0045862	Positive regulation of proteolysis
WNT3A	9606.ENSP00000284523	GO Process	GO:0045893	Positive regulation of transcription, DNA-templated
WNT3A	9606.ENSP00000284523	GO Process	GO:0045926	Negative regulation of growth
WNT3A	9606.ENSP00000284523	GO Process	GO:0045927	Positive regulation of growth
WNT3A	9606.ENSP00000284523	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
WNT3A	9606.ENSP00000284523	GO Process	GO:0045937	Positive regulation of phosphate metabolic process
